# BUSCO version is: 5.7.1 
# The lineage dataset is: endopterygota_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 2124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
75002at33392	Complete	NC_007424.3	8214479	8215635	+	487.3	270	https://v10-1.orthodb.org/?query=75002at33392	Cytoplasmic tRNA 2-thiolation protein 1
75043at33392	Complete	NC_007419.2	6472567	6471607	-	270.2	190	https://v10-1.orthodb.org/?query=75043at33392	Copper type II ascorbate-dependent monooxygenase, C-terminal
75072at33392	Complete	NC_007422.5	8552619	8554211	+	535.3	348	https://v10-1.orthodb.org/?query=75072at33392	Atg6/beclin, coiled-coil domain
75171at33392	Complete	NC_007416.3	3638174	3636804	-	574.2	302	https://v10-1.orthodb.org/?query=75171at33392	Protein kinase domain
75283at33392	Complete	NC_007418.3	9634104	9628168	-	398.5	279	https://v10-1.orthodb.org/?query=75283at33392	DnaJ domain
75296at33392	Complete	NC_007421.3	1615282	1621167	+	379.0	200	https://v10-1.orthodb.org/?query=75296at33392	Peptidase A22B, signal peptide peptidase
75411at33392	Complete	NC_007418.3	25566687	25563694	-	456.6	314	https://v10-1.orthodb.org/?query=75411at33392	Phosphatidylethanolamine-binding protein
75492at33392	Complete	NC_007422.5	788647	789919	+	420.5	245	https://v10-1.orthodb.org/?query=75492at33392	Cyclin-like
75566at33392	Complete	NC_007419.2	5841894	5841105	-	367.3	210	https://v10-1.orthodb.org/?query=75566at33392	Triosephosphate isomerase
75674at33392	Complete	NC_007421.3	2024033	2023039	-	375.6	244	https://v10-1.orthodb.org/?query=75674at33392	Spermidine synthase, tetramerisation domain
75766at33392	Complete	NC_007417.3	11064067	11062631	-	528.7	339	https://v10-1.orthodb.org/?query=75766at33392	microfibrillar-associated protein 1
75787at33392	Complete	NC_007420.3	3972639	3965787	-	269.8	174	https://v10-1.orthodb.org/?query=75787at33392	Zinc finger C2H2 superfamily
75790at33392	Complete	NC_007420.3	12670966	12669032	-	253.7	263	https://v10-1.orthodb.org/?query=75790at33392	Zinc finger C2H2 superfamily
75833at33392	Complete	NC_007423.3	11304893	11308091	+	471.9	264	https://v10-1.orthodb.org/?query=75833at33392	Arp2/3 complex 34 kDa subunit
75889at33392	Complete	NC_007420.3	12107585	12110981	+	181.6	147	https://v10-1.orthodb.org/?query=75889at33392	Transcription factor Maf family
75940at33392	Complete	NC_007425.3	6193210	6190805	-	332.7	246	https://v10-1.orthodb.org/?query=75940at33392	Brix domain
76213at33392	Complete	NC_007419.2	3472984	3471799	-	473.7	268	https://v10-1.orthodb.org/?query=76213at33392	Zinc finger, RING-type
76407at33392	Complete	NC_007420.3	8526433	8527381	+	405.9	238	https://v10-1.orthodb.org/?query=76407at33392	S-formylglutathione hydrolase
76469at33392	Complete	NC_007417.3	13342519	13341335	-	370.8	252	https://v10-1.orthodb.org/?query=76469at33392	Protein prenyltransferase, alpha subunit
76585at33392	Complete	NC_007419.2	3311832	3315651	+	414.8	248	https://v10-1.orthodb.org/?query=76585at33392	Target SNARE coiled-coil homology domain
76648at33392	Complete	NC_007416.3	4657908	4656510	-	390.8	203	https://v10-1.orthodb.org/?query=76648at33392	Limb expression 1
76668at33392	Complete	NC_007418.3	27037942	27034277	-	386.6	247	https://v10-1.orthodb.org/?query=76668at33392	Ubiquitin carboxyl-terminal hydrolase
76727at33392	Complete	NC_007420.3	14111584	14113153	+	518.5	352	https://v10-1.orthodb.org/?query=76727at33392	WD40-repeat-containing domain
76942at33392	Complete	NC_007418.3	77028	78395	+	434.8	284	https://v10-1.orthodb.org/?query=76942at33392	Diphosphomevalonate decarboxylase
77063at33392	Complete	NC_007419.2	9189004	9188014	-	299.1	259	https://v10-1.orthodb.org/?query=77063at33392	programmed cell death protein 2
77066at33392	Complete	NC_007420.3	5939693	5938617	-	293.8	231	https://v10-1.orthodb.org/?query=77066at33392	TAP46-like protein
77067at33392	Complete	NC_007425.3	6831829	6833537	+	495.8	284	https://v10-1.orthodb.org/?query=77067at33392	Ubiquitin interacting motif
77114at33392	Complete	NC_007417.3	13688916	13683467	-	395.5	242	https://v10-1.orthodb.org/?query=77114at33392	FR47-like
77115at33392	Missing
77203at33392	Complete	NC_007422.5	3287118	3285653	-	317.4	283	https://v10-1.orthodb.org/?query=77203at33392	JmjC domain
77240at33392	Complete	NC_007422.5	3937447	3938497	+	234.0	195	https://v10-1.orthodb.org/?query=77240at33392	Protein of unknown function with TPD sequence-motif
77249at33392	Missing
77259at33392	Missing
77338at33392	Complete	NC_007420.3	12810872	12808840	-	599.9	319	https://v10-1.orthodb.org/?query=77338at33392	Ribosomal protein L4/L1e
77490at33392	Complete	NC_007424.3	13535912	13526260	-	317.4	269	https://v10-1.orthodb.org/?query=77490at33392	tRNA (uracil-O(2)-)-methyltransferase
77527at33392	Complete	NC_007422.5	2489083	2487867	-	271.0	237	https://v10-1.orthodb.org/?query=77527at33392	Short-chain dehydrogenase/reductase, conserved site
77555at33392	Duplicated	NC_007420.3	5216807	5215745	-	358.3	281	https://v10-1.orthodb.org/?query=77555at33392	Fructose-1,6-bisphosphatase
77555at33392	Duplicated	NC_007417.3	12714373	12715303	+	374.9	231	https://v10-1.orthodb.org/?query=77555at33392	Fructose-1,6-bisphosphatase
77707at33392	Missing
77774at33392	Complete	NC_007418.3	11207864	11196678	-	323.9	221	https://v10-1.orthodb.org/?query=77774at33392	Dimethylarginine dimethylaminohydrolase
77915at33392	Complete	NC_007422.5	3258666	3259702	+	300.5	232	https://v10-1.orthodb.org/?query=77915at33392	JNK1/MAPK8-associated membrane protein
77931at33392	Complete	NC_007422.5	199382	198500	-	299.3	226	https://v10-1.orthodb.org/?query=77931at33392	3-hydroxyisobutyrate dehydrogenase
77946at33392	Complete	NC_007419.2	2822580	2823741	+	382.1	265	https://v10-1.orthodb.org/?query=77946at33392	Winged helix-like DNA-binding domain superfamily
78006at33392	Complete	NC_007421.3	1619896	1619031	-	383.4	224	https://v10-1.orthodb.org/?query=78006at33392	GPN-loop GTPase
78153at33392	Complete	NC_007424.3	3892488	3890322	-	404.1	250	https://v10-1.orthodb.org/?query=78153at33392	WD40 repeat
78179at33392	Complete	NC_007419.2	3281299	3282780	+	498.5	303	https://v10-1.orthodb.org/?query=78179at33392	RmlD-like substrate binding domain
78207at33392	Complete	NC_007422.5	1025528	1007918	-	320.8	393	https://v10-1.orthodb.org/?query=78207at33392	Cilia- and flagella-associated protein 45
78214at33392	Complete	NC_007420.3	12276819	12279672	+	363.5	434	https://v10-1.orthodb.org/?query=78214at33392	Golgin subfamily A
78296at33392	Complete	NC_007422.5	11260128	11258559	-	354.5	273	https://v10-1.orthodb.org/?query=78296at33392	WD40 repeat
78334at33392	Duplicated	NC_007418.3	31372655	31370034	-	526.8	352	https://v10-1.orthodb.org/?query=78334at33392	Amino acid transporter, transmembrane domain
78334at33392	Duplicated	NC_007418.3	31366724	31363480	-	484.1	352	https://v10-1.orthodb.org/?query=78334at33392	Amino acid transporter, transmembrane domain
78382at33392	Complete	NC_007418.3	24941418	24942369	+	299.3	170	https://v10-1.orthodb.org/?query=78382at33392	GNAT domain
78444at33392	Complete	NC_007417.3	12985067	12995985	+	500.8	341	https://v10-1.orthodb.org/?query=78444at33392	Major facilitator superfamily
78494at33392	Complete	NC_007422.5	15178509	15181313	+	320.0	230	https://v10-1.orthodb.org/?query=78494at33392	CAAX prenyl protease 2
78620at33392	Complete	NC_007420.3	10592504	10593478	+	465.7	255	https://v10-1.orthodb.org/?query=78620at33392	Ribosomal protein L18e/L15P
78793at33392	Complete	NC_007417.3	14489262	14491038	+	376.4	255	https://v10-1.orthodb.org/?query=78793at33392	Perilipin
78854at33392	Complete	NC_007424.3	7856677	7852936	-	335.1	225	https://v10-1.orthodb.org/?query=78854at33392	Glyoxalase domain-containing protein 4
78858at33392	Complete	NC_007422.5	387172	385785	-	405.9	242	https://v10-1.orthodb.org/?query=78858at33392	Thioredoxin domain
78966at33392	Complete	NC_007423.3	7220278	7216762	-	605.9	374	https://v10-1.orthodb.org/?query=78966at33392	Protein of unknown function DUF1682
79107at33392	Complete	NC_007423.3	14020519	14022918	+	332.2	302	https://v10-1.orthodb.org/?query=79107at33392	K Homology domain, type 1
79204at33392	Complete	NC_007422.5	13479303	13477579	-	432.0	276	https://v10-1.orthodb.org/?query=79204at33392	DnaJ domain
79211at33392	Complete	NC_007422.5	11465428	11468692	+	347.5	296	https://v10-1.orthodb.org/?query=79211at33392	YjeF N-terminal domain
79396at33392	Complete	NC_007422.5	13796072	13794933	-	562.3	278	https://v10-1.orthodb.org/?query=79396at33392	Translation initiation factor 2, alpha subunit
79418at33392	Complete	NC_007417.3	9648096	9646959	-	200.7	213	https://v10-1.orthodb.org/?query=79418at33392	Ubiquitin domain
79454at33392	Complete	NC_007422.5	4035793	4044156	+	416.1	324	https://v10-1.orthodb.org/?query=79454at33392	Tetratricopeptide repeat
79468at33392	Complete	NC_007417.3	10026118	10024969	-	188.7	190	https://v10-1.orthodb.org/?query=79468at33392	Ubiquitin-associated domain
79473at33392	Complete	NC_007423.3	7518334	7519250	+	493.1	229	https://v10-1.orthodb.org/?query=79473at33392	F-actin-capping protein subunit beta
79523at33392	Complete	NC_007417.3	2342542	2340215	-	328.0	181	https://v10-1.orthodb.org/?query=79523at33392	Inorganic pyrophosphatase
79534at33392	Complete	NC_007416.3	4129048	4127709	-	392.4	258	https://v10-1.orthodb.org/?query=79534at33392	Bardet-Biedl syndrome 5 protein
79630at33392	Complete	NC_007425.3	7053718	7054794	+	415.1	256	https://v10-1.orthodb.org/?query=79630at33392	DNA/pantothenate metabolism flavoprotein, C-terminal
79683at33392	Complete	NC_007424.3	5751710	5753606	+	438.7	265	https://v10-1.orthodb.org/?query=79683at33392	Glycosyl transferase, family 8
79728at33392	Complete	NC_007417.3	12278290	12269091	-	527.2	453	https://v10-1.orthodb.org/?query=79728at33392	Pentatricopeptide repeat
79759at33392	Complete	NC_007420.3	842865	843748	+	482.6	238	https://v10-1.orthodb.org/?query=79759at33392	Ribosomal protein L10P
79760at33392	Complete	NC_007416.3	1138540	1137533	-	325.1	204	https://v10-1.orthodb.org/?query=79760at33392	Electron transfer flavoprotein, alpha subunit, C-terminal
79862at33392	Complete	NC_007417.3	12272383	12271540	-	234.7	208	https://v10-1.orthodb.org/?query=79862at33392	Transcriptional coactivator Hfi1/Transcriptional adapter 1
79880at33392	Complete	NC_007417.3	11872737	11871512	-	210.0	257	https://v10-1.orthodb.org/?query=79880at33392	CALCOCO1/2, zinc finger-C2H2 domain
79910at33392	Complete	NC_007422.5	1516160	1517237	+	271.0	233	https://v10-1.orthodb.org/?query=79910at33392	Peptidylprolyl isomerase
79970at33392	Complete	NC_007419.2	7653115	7652416	-	299.8	192	https://v10-1.orthodb.org/?query=79970at33392	ribose-5-phosphate isomerase
80051at33392	Complete	NC_007419.2	11196370	11191693	-	331.6	327	https://v10-1.orthodb.org/?query=80051at33392	Coiled-coil domain-containing protein 22
80297at33392	Complete	NC_007420.3	10227028	10225768	-	457.8	277	https://v10-1.orthodb.org/?query=80297at33392	Ribonuclease, PIN domain
80305at33392	Complete	NC_007422.5	3479753	3478787	-	332.2	229	https://v10-1.orthodb.org/?query=80305at33392	RNA recognition motif domain
80327at33392	Complete	NC_007422.5	4888959	4887202	-	464.5	245	https://v10-1.orthodb.org/?query=80327at33392	TRIC channel
80344at33392	Complete	NC_007422.5	8618185	8619295	+	197.1	196	https://v10-1.orthodb.org/?query=80344at33392	checkpoint protein HUS1
80400at33392	Complete	NC_007420.3	7711328	7710019	-	565.5	317	https://v10-1.orthodb.org/?query=80400at33392	Ubiquitin-like modifier-activating enzyme 5
80534at33392	Complete	NC_007420.3	12546908	12545795	-	284.1	267	https://v10-1.orthodb.org/?query=80534at33392	WD40 repeat
80541at33392	Complete	NC_007422.5	9040704	9041890	+	481.5	298	https://v10-1.orthodb.org/?query=80541at33392	Ribosomal protein S5, C-terminal
80618at33392	Complete	NC_007424.3	13339429	13341752	+	410.3	234	https://v10-1.orthodb.org/?query=80618at33392	NUDIX hydrolase domain
80665at33392	Complete	NC_007422.5	2194280	2192921	-	567.5	330	https://v10-1.orthodb.org/?query=80665at33392	EF-Hand 1, calcium-binding site
80782at33392	Complete	NC_007420.3	14253184	14254273	+	276.4	237	https://v10-1.orthodb.org/?query=80782at33392	Ribosomal protein S22, mitochondrial
80803at33392	Complete	NC_007418.3	307634	305823	-	344.6	301	https://v10-1.orthodb.org/?query=80803at33392	Queuine tRNA-ribosyltransferase accessory subunit 2
80899at33392	Complete	NC_007419.2	1034577	1032948	-	452.8	304	https://v10-1.orthodb.org/?query=80899at33392	Uncharacterized protein, isoform A
81049at33392	Complete	NC_007424.3	1404460	1409303	+	263.9	223	https://v10-1.orthodb.org/?query=81049at33392	Dynamitin
81400at33392	Complete	NC_007420.3	4686321	4699166	+	332.4	252	https://v10-1.orthodb.org/?query=81400at33392	PDZ domain
81406at33392	Complete	NC_007425.3	6954254	6950912	-	383.3	248	https://v10-1.orthodb.org/?query=81406at33392	NUDIX hydrolase domain
81482at33392	Complete	NC_007417.3	8745287	8739085	-	242.2	169	https://v10-1.orthodb.org/?query=81482at33392	Serine proteases, trypsin domain
81547at33392	Complete	NC_007416.3	6524135	6525936	+	331.9	293	https://v10-1.orthodb.org/?query=81547at33392	Methyltransferase domain
81580at33392	Complete	NC_007420.3	7318875	7319837	+	485.9	242	https://v10-1.orthodb.org/?query=81580at33392	DNA-directed RNA polymerase, insert domain
81766at33392	Complete	NC_007419.2	2097533	2096572	-	366.5	197	https://v10-1.orthodb.org/?query=81766at33392	Association with the SNF1 complex (ASC) domain
81857at33392	Complete	NC_007423.3	11735269	11732216	-	430.4	440	https://v10-1.orthodb.org/?query=81857at33392	ATPase, AAA-type, core
81879at33392	Complete	NC_007423.3	11326486	11327481	+	416.1	211	https://v10-1.orthodb.org/?query=81879at33392	Ribosomal protein S2
81889at33392	Missing
81893at33392	Complete	NC_007420.3	11186444	11185434	-	517.5	251	https://v10-1.orthodb.org/?query=81893at33392	26S proteasome non-ATPase regulatory subunit 7
81925at33392	Complete	NC_007423.3	2691520	2686346	-	296.4	228	https://v10-1.orthodb.org/?query=81925at33392	RH2 domain
82031at33392	Fragmented	NC_007420.3	672508	669445	-	257.8	168	https://v10-1.orthodb.org/?query=82031at33392	COP9 signalosome subunit 6
82036at33392	Complete	NC_007417.3	10149372	10150500	+	377.0	249	https://v10-1.orthodb.org/?query=82036at33392	Alpha-2-macroglobulin RAP, C-terminal
82047at33392	Complete	NC_007421.3	2437149	2432706	-	207.7	245	https://v10-1.orthodb.org/?query=82047at33392	RNA-binding domain superfamily
82075at33392	Complete	NC_007417.3	5333455	5331597	-	517.6	378	https://v10-1.orthodb.org/?query=82075at33392	Zinc finger, MYND-type
82164at33392	Complete	NC_007422.5	6128108	6132053	+	385.6	275	https://v10-1.orthodb.org/?query=82164at33392	Metal-dependent protein hydrolase
82230at33392	Complete	NC_007418.3	18891416	18884279	-	364.4	228	https://v10-1.orthodb.org/?query=82230at33392	Deoxyribose-phosphate aldolase
82285at33392	Complete	NC_007420.3	9743800	9742102	-	618.9	342	https://v10-1.orthodb.org/?query=82285at33392	Protein of unknown function DUF2046
82301at33392	Complete	NC_007423.3	4812729	4808723	-	493.4	390	https://v10-1.orthodb.org/?query=82301at33392	N-end aminoacyl transferase, N-terminal
82474at33392	Complete	NC_007420.3	15092532	15093543	+	406.6	249	https://v10-1.orthodb.org/?query=82474at33392	WD40-repeat-containing domain
82562at33392	Complete	NC_007420.3	6044394	6045171	+	184.1	115	https://v10-1.orthodb.org/?query=82562at33392	Zinc finger C2H2 superfamily
82647at33392	Complete	NC_007418.3	31274921	31277258	+	406.5	228	https://v10-1.orthodb.org/?query=82647at33392	Translation initiation factor IF2/IF5
82681at33392	Complete	NC_007419.2	681050	673255	-	365.3	291	https://v10-1.orthodb.org/?query=82681at33392	Intra-flagellar transport protein 57
82741at33392	Complete	NC_007422.5	9652465	9650556	-	540.6	465	https://v10-1.orthodb.org/?query=82741at33392	Pumilio RNA-binding repeat
82777at33392	Complete	NC_007423.3	14114789	14113428	-	464.0	316	https://v10-1.orthodb.org/?query=82777at33392	Apyrase
82859at33392	Complete	NC_007416.3	5152135	5154344	+	339.9	226	https://v10-1.orthodb.org/?query=82859at33392	Hydroxymethylglutaryl-CoA lyase
82889at33392	Complete	NC_007422.5	4143813	4144950	+	490.4	262	https://v10-1.orthodb.org/?query=82889at33392	Cation efflux protein
82892at33392	Complete	NC_007418.3	3490776	3494767	+	317.2	235	https://v10-1.orthodb.org/?query=82892at33392	Sprouty
82907at33392	Complete	NC_007416.3	6709348	6708421	-	248.2	180	https://v10-1.orthodb.org/?query=82907at33392	Domain of unknown function DUF4149
82916at33392	Complete	NC_007417.3	2392693	2396286	+	243.2	197	https://v10-1.orthodb.org/?query=82916at33392	START domain
82922at33392	Complete	NC_007419.2	7164162	7167067	+	444.4	321	https://v10-1.orthodb.org/?query=82922at33392	Winged helix-like DNA-binding domain superfamily
82943at33392	Complete	NC_007422.5	2317347	2318588	+	332.0	204	https://v10-1.orthodb.org/?query=82943at33392	Cyclin-like
82946at33392	Complete	NC_007419.2	3898734	3899697	+	379.2	204	https://v10-1.orthodb.org/?query=82946at33392	Proteasome subunit alpha type
83135at33392	Complete	NC_007424.3	14232761	14226075	-	534.4	216	https://v10-1.orthodb.org/?query=83135at33392	Short-chain dehydrogenase/reductase SDR
83163at33392	Complete	NC_007420.3	8079596	8081885	+	812.3	646	https://v10-1.orthodb.org/?query=83163at33392	GC-rich sequence DNA-binding factor
83174at33392	Complete	NC_007416.3	7758555	7754738	-	470.5	335	https://v10-1.orthodb.org/?query=83174at33392	Major facilitator superfamily
83226at33392	Complete	NC_007416.3	6660781	6661859	+	368.0	211	https://v10-1.orthodb.org/?query=83226at33392	SH3 domain
83292at33392	Complete	NC_007419.2	2850769	2852249	+	400.6	363	https://v10-1.orthodb.org/?query=83292at33392	Apoptosis inhibitory 5
83312at33392	Complete	NC_007418.3	11337748	11337019	-	345.5	195	https://v10-1.orthodb.org/?query=83312at33392	ER membrane protein complex subunit 3
83314at33392	Complete	NC_007420.3	7953132	7948486	-	417.4	193	https://v10-1.orthodb.org/?query=83314at33392	Haemolymph juvenile hormone binding
83321at33392	Complete	NC_007422.5	11257067	11257898	+	382.2	227	https://v10-1.orthodb.org/?query=83321at33392	Proliferating cell nuclear antigen
83414at33392	Complete	NC_007422.5	3984091	3982978	-	401.5	257	https://v10-1.orthodb.org/?query=83414at33392	ECSIT
83460at33392	Complete	NC_007422.5	10562092	10561384	-	304.3	178	https://v10-1.orthodb.org/?query=83460at33392	Ribosomal biogenesis, methyltransferase, EMG1/NEP1
83512at33392	Complete	NC_007417.3	14410832	14409142	-	427.1	261	https://v10-1.orthodb.org/?query=83512at33392	Zinc finger, PHD-type
